data,preco_medio_revenda,cambio,close,barril_reais
2013-49,2.947,2.32502,109.09200000000001,253.64108184000003
2013-50,2.947,2.3413,109.90799999999999,257.32760039999994
2013-51,2.951,2.3569000000000004,111.90500000000002,263.74889450000006
2014-00,2.9539999999999997,2.3851500000000003,107.78,257.07146700000004
2014-01,2.957,2.3790199999999997,106.974,254.49328547999997
2014-02,2.9539999999999997,2.3566599999999998,106.328,250.57894448
2014-03,2.96,2.36808,107.615,254.84092919999998
2014-04,2.9560000000000004,2.42124,107.25999999999999,259.7022024
2014-05,2.955,2.40404,106.96599999999998,257.15054263999997
2014-06,2.9530000000000003,2.4046200000000004,108.78200000000001,261.5793728400001
2014-07,2.955,2.3846600000000002,110.27,262.95645820000004
2014-08,2.958,2.33904,109.53999999999999,256.21844159999995
2014-09,2.972,2.3232666666666666,109.072,253.40334186666666
2014-10,2.978,2.35226,108.05,254.16169299999996
2014-11,2.983,2.3403,106.45,249.12493500000002
2014-12,2.987,2.2978799999999997,107.346,246.66822648
2014-13,2.99,2.26324,106.20800000000001,240.37419392000004
2014-14,2.989,2.20676,107.252,236.67942352
2014-15,2.985,2.2288249999999996,109.39,243.81116674999996
2014-16,2.989,2.235125,109.648,245.076986
2014-17,2.988,2.22815,108.304,241.3175576
2014-18,2.984,2.22318,107.768,239.58766224000001
2014-19,2.983,2.2127999999999997,109.33599999999998,241.93870079999994
2014-20,2.9760000000000004,2.21332,110.102,243.69095864
2014-21,2.972,2.23158,109.8025,245.03306295000002
2014-22,2.972,2.2641200000000006,108.69000000000001,246.08720280000009
2014-23,2.967,2.2312000000000003,110.98799999999999,247.6364256
2014-24,2.963,2.242225,114.104,255.8468414
2014-25,2.963,2.2099599999999997,113.81799999999998,251.53322727999992
2014-26,2.9560000000000004,2.2122400000000004,111.72250000000001,247.15698340000006
2014-27,2.957,2.2184,108.55799999999999,240.82506719999998
2014-28,2.9560000000000004,2.2259800000000003,107.232,238.69628736000004
2014-29,2.958,2.22072,107.7,239.171544
2014-30,2.955,2.2455399999999996,106.53200000000001,239.22186728
2014-31,2.9589999999999996,2.2776199999999998,105.01399999999998,239.18198667999994
2014-32,2.958,2.27208,103.50399999999999,235.16936831999996
2014-33,2.958,2.2612400000000004,102.072,230.80928928000003
2014-34,2.9619999999999997,2.2602400000000005,102.704,232.13568896000004
2014-35,2.965,2.23892,101.44,227.11604479999997
2014-36,2.963,2.28742,98.518,225.35204356
2014-37,2.966,2.3485799999999997,98.398,231.09557483999995
2014-38,2.963,2.4066,96.954,233.32949639999998
2014-39,2.957,2.46684,94.352,232.75128768
2014-40,2.958,2.40386,91.308,219.49164888
2014-41,2.9610000000000003,2.4289,86.006,208.8999734
2014-42,2.96,2.47822,85.85799999999999,212.77501275999995
2014-43,2.9610000000000003,2.4617400000000003,86.216,212.24137584000002
2014-44,2.966,2.52436,83.35999999999999,210.43064959999998
2014-45,3.012,2.56828,80.34400000000001,206.34588832000003
2014-46,3.028,2.57514,79.114,203.72962596000002
2014-47,3.03,2.52514,76.4775,193.11639435
2014-48,3.032,2.5709999999999997,70.34200000000001,180.84928200000002
2014-49,3.032,2.6133800000000003,64.56,168.71981280000003
2014-50,3.03,2.68994,60.61,163.0372634
2014-51,3.034,2.6729249999999998,60.3725,161.37116456249998
2014-52,3.029,2.662966666666667,57.703333333333326,153.66205322222223
2015-01,3.0269999999999997,2.68816,51.286,137.86497376
2015-02,3.029,2.6313400000000002,48.230000000000004,126.90952820000003
2015-03,3.033,2.60074,48.5825,126.35045105
2015-04,3.0380000000000003,2.6025,49.67,129.266175
2015-05,3.26,2.72196,56.238,153.07758648
2015-06,3.306,2.8302,57.6,163.01952
2015-07,3.3139999999999996,2.855233333333333,60.8725,173.8051910833333
2015-08,3.324,2.8717200000000003,60.364,173.34850608000002
2015-09,3.325,2.95554,60.263999999999996,178.11266256
2015-10,3.326,3.1376800000000005,56.90999999999999,178.5653688
2015-11,3.322,3.24984,54.622,177.51276048
2015-12,3.322,3.17456,56.622,179.74993632
2015-13,3.32,3.1925999999999997,55.862500000000004,178.3466175
2015-14,3.3110000000000004,3.0844200000000006,57.44199999999999,177.17525364000002
2015-15,3.3089999999999997,3.0667,61.422000000000004,188.36284740000002
2015-16,3.306,3.011575,63.678,191.77107285
2015-17,3.2969999999999997,2.936625,65.71000000000001,192.96562875
2015-18,3.2910000000000004,3.0431,66.53399999999999,202.46961539999998
2015-19,3.299,3.0112,66.396,199.93163520000002
2015-20,3.303,3.03386,65.446,198.55400156
2015-21,3.303,3.1561399999999997,63.48,200.35176719999998
2015-22,3.3,3.151875,63.902,201.41111625
2015-23,3.3,3.1123,64.45,200.587735
2015-24,3.307,3.08674,63.760000000000005,196.8105424
2015-25,3.301,3.09814,63.548,196.88060072
2015-26,3.2960000000000003,3.1203600000000002,62.42,194.77287120000003
2015-27,3.2969999999999997,3.1909199999999993,57.556,183.65659151999995
2015-28,3.2960000000000003,3.15066,57.5,181.16295
2015-29,3.29,3.2426000000000004,55.94199999999999,181.3975292
2015-30,3.302,3.3670400000000003,53.13399999999999,178.90430336
2015-31,3.2960000000000003,3.48896,49.446000000000005,172.51511616000002
2015-32,3.295,3.4893,49.532,172.8320076
2015-34,3.2710000000000004,3.5696,45.33,161.809968
2015-35,3.273,3.7244,50.9,189.57196
2015-36,3.2689999999999997,3.8317,48.532500000000006,185.96198025000004
2015-37,3.263,3.87062,48.084,186.11489208000003
2015-38,3.2739999999999996,4.053640000000001,48.504000000000005,196.61775456000004
2015-39,3.287,4.01542,47.952,192.54741983999998
2015-40,3.455,3.8328,51.64,197.925792
2015-41,3.4789999999999996,3.8378249999999996,49.688,190.6938486
2015-42,3.485,3.9075,48.248000000000005,188.52906000000002
2015-43,3.4930000000000003,3.88754,48.352,187.97033408
2015-44,3.517,3.7935,48.662,184.59929699999998
2015-45,3.575,3.78446,45.794,173.30556124
2015-46,3.585,3.7745000000000006,44.222,166.91593900000004
2015-47,3.605,3.73946,45.495000000000005,170.12673270000002
2015-48,3.625,3.8262,43.676,167.11311120000002
2015-49,3.625,3.78356,39.751999999999995,150.40407711999998
2015-50,3.628,3.90088,37.596000000000004,146.65748448000002
2015-51,3.636,3.96815,36.9275,146.53385912500002
2015-52,3.635,3.89375,37.0375,144.214765625
2016-01,3.654,4.029960000000001,35.034,141.18561864000003
2016-02,3.677,4.0182,30.538,122.70779160000001
2016-03,3.682,4.0857600000000005,29.517500000000002,120.60142080000003
2016-04,3.694,4.07294,32.806,133.61686963999998
2016-05,3.702,3.94118,34.104,134.41000272
2016-06,3.708,3.9642,31.492,124.8405864
2016-07,3.7089999999999996,4.01936,33.4925,134.61841479999998
2016-08,3.719,3.9629800000000004,34.552,136.92888496
2016-09,3.721,3.8897399999999998,37.1,144.30935399999998
2016-10,3.73,3.7100999999999997,40.4,149.88804
2016-11,3.734,3.67988,40.510000000000005,149.0719388
2016-12,3.728,3.6439250000000003,41.059999999999995,149.6195605
2016-13,3.734,3.61136,39.534,142.77150623999998
2016-14,3.727,3.6495400000000005,39.354,143.62399716000002
2016-15,3.72,3.5298199999999995,43.727999999999994,154.35196895999997
2016-16,3.716,3.56875,44.476,158.723725
2016-17,3.7039999999999997,3.5107400000000006,46.734,164.07092316000004
2016-18,3.6910000000000003,3.5313199999999996,45.160000000000004,159.4744112
2016-19,3.679,3.4938199999999995,46.532,162.57443223999996
2016-20,3.67,3.53664,48.942,173.09023488
2016-21,3.6660000000000004,3.577475,49.122,175.73272695
2016-22,3.656,3.58828,49.822500000000005,178.77708030000002
2016-23,3.659,3.43578,51.398,176.59222044
2016-24,3.6460000000000004,3.46772,49.10199999999999,170.27198743999995
2016-25,3.641,3.3777999999999997,50.094,169.2075132
2016-26,3.638,3.2800400000000005,49.282,161.64693128000002
2016-27,3.635,3.2990399999999993,47.48,156.63841919999996
2016-28,3.636,3.27228,47.332,154.88355696
2016-29,3.639,3.26712,46.08800000000001,150.57502656000003
2016-30,3.64,3.266033333333333,43.128,140.8574856
2016-31,3.653,3.2379399999999996,43.769999999999996,141.72463379999996
2016-32,3.656,3.15024,46.07799999999999,145.15675871999997
2016-33,3.653,3.20242,50.001999999999995,160.12740484
2016-34,3.6439999999999997,3.2206,49.57200000000001,159.65158320000003
2016-35,3.6489999999999996,3.24828,46.96,152.5392288
2016-36,3.656,3.243025,48.489999999999995,157.25428225
2016-37,3.65,3.3077599999999996,46.726,154.55839375999997
2016-38,3.638,3.2362200000000003,46.44,150.2900568
2016-39,3.65,3.23802,48.288,156.35750976
2016-40,3.653,3.22628,51.612,166.51476336000002
2016-41,3.654,3.2047,52.26800000000001,167.5032596
2016-42,3.6710000000000003,3.1761,51.806,164.54103659999998
2016-43,3.6689999999999996,3.13874,50.482,158.44987268
2016-44,3.676,3.2149750000000004,47.04600000000001,151.25171385000004
2016-45,3.681,3.2751400000000004,45.827999999999996,150.09311592
2016-46,3.675,3.4143499999999998,46.272000000000006,157.9888032
2016-47,3.665,3.3831200000000003,48.5525,164.25893380000002
2016-48,3.655,3.4201,50.698,173.3922298
2016-49,3.6910000000000003,3.41366,54.01800000000001,184.39908588000003
2016-50,3.742,3.35304,54.907999999999994,184.10872031999997
2016-51,3.759,3.33258,55.010000000000005,183.32522580000003
2016-52,3.755,3.2680599999999997,56.3175,184.04896904999998
2017-01,3.762,3.2370000000000005,56.480000000000004,182.82576000000003
2017-02,3.773,3.1966799999999997,55.028,175.90690704
2017-03,3.7739999999999996,3.21092,54.76,175.8299792
2017-04,3.765,3.16626,55.501999999999995,175.73376251999997
2017-05,3.766,3.1294399999999998,56.220000000000006,175.9371168
2017-06,3.7539999999999996,3.12094,55.644000000000005,173.66158536000003
2017-07,3.758,3.0877600000000003,55.754,172.15497104000002
2017-08,3.7489999999999997,3.0862600000000002,56.2675,173.65613455000002
2017-09,3.7319999999999998,3.1153333333333335,55.77199999999999,173.74837066666666
2017-10,3.701,3.14202,53.720000000000006,168.78931440000002
2017-11,3.678,3.13868,51.516000000000005,161.69223888000002
2017-12,3.668,3.1020399999999997,50.916000000000004,157.94346864
2017-13,3.67,3.1337800000000002,52.198,163.57704844000003
2017-14,3.647,3.11506,54.35600000000001,169.32220136000004
2017-15,3.639,3.138525,55.989999999999995,175.72601475
2017-16,3.6289999999999996,3.117925,53.626,167.20184605
2017-17,3.6260000000000003,3.16784,51.802,164.10044768
2017-18,3.6310000000000002,3.1683250000000003,50.050000000000004,158.57466625000004
2017-19,3.633,3.1643999999999997,49.980000000000004,158.156712
2017-20,3.6210000000000004,3.19242,52.36,167.1551112
2017-21,3.6060000000000003,3.27108,53.117999999999995,173.75322744
2017-22,3.59,3.24966,50.682500000000005,164.70089295000002
2017-23,3.572,3.27864,48.732,159.77468448000002
2017-24,3.5610000000000004,3.29745,47.66,157.156467
2017-25,3.542,3.32082,45.702,151.76811564
2017-26,3.51,3.30668,47.196000000000005,156.06206928000003
2017-27,3.489,3.30374,48.0725,158.81904114999998
2017-28,3.485,3.22826,47.894,154.61428444
2017-29,3.464,3.1529999999999996,48.864,154.06819199999998
2017-30,3.7489999999999997,3.15224,50.756,159.99509344
2017-31,3.763,3.12246,52.24400000000001,163.12980024
2017-32,3.758,3.14518,52.242,164.31049356
2017-33,3.762,3.17522,51.11,162.2854942
2017-34,3.773,3.14774,52.10999999999999,164.0287314
2017-35,3.778,3.1534,51.976,163.9011184
2017-36,3.85,3.1152249999999997,53.962500000000006,168.1053290625
2017-37,3.872,3.11836,54.872,171.11064992000001
2017-38,3.8789999999999996,3.1289000000000002,56.04,175.343556
2017-39,3.884,3.1707799999999997,57.912,183.62621135999999
2017-40,3.887,3.14848,56.108000000000004,176.65491584000003
2017-41,3.8819999999999997,3.16615,56.55200000000001,179.05211480000003
2017-42,3.886,3.1717,57.766,183.21642219999998
2017-43,3.878,3.2415,58.775999999999996,190.52240399999997
2017-44,3.8819999999999997,3.2737,61.089999999999996,199.99033299999996
2017-45,3.938,3.2647800000000005,63.779999999999994,208.2276684
2017-46,3.966,3.281975,62.263999999999996,204.34889139999999
2017-47,4.023,3.2481400000000002,62.9925,204.60845895000003
2017-48,4.051,3.2361600000000004,63.572,205.72916352000004
2017-49,4.052,3.2571,62.426,203.3277246
2017-50,4.053,3.3102799999999997,63.402,209.87837255999997
2017-51,4.0889999999999995,3.2979400000000005,64.38399999999999,212.33456895999998
2017-52,4.099,3.30915,66.7625,220.927126875
2018-00,4.151,3.248375,67.525,219.346521875
2018-01,4.183,3.2338,68.98599999999999,223.08692679999996
2018-02,4.194,3.21384,69.11250000000001,222.11651700000002
2018-03,4.198,3.1791799999999997,70.09200000000001,222.83508456
2018-04,4.221,3.17398,69.152,219.48706496
2018-05,4.212,3.2583600000000006,65.518,213.48123048000005
2018-06,4.212,3.236933333333333,63.76800000000001,206.4127648
2018-07,4.209,3.24788,66.0925,214.6605089
2018-08,4.1930000000000005,3.2477400000000003,65.622,213.12319428
2018-09,4.189,3.2426000000000004,64.95400000000001,210.61984040000004
2018-10,4.205,3.26832,65.16199999999999,212.97026784
2018-11,4.198,3.29714,68.46000000000001,225.72220440000004
2018-12,4.2,3.3221000000000003,69.775,231.79952750000004
2018-13,4.208,3.33226,67.844,226.07384744
2018-14,4.208,3.4016600000000006,71.27000000000001,242.43630820000007
2018-15,4.215,3.40394,72.864,248.02468416000002
2018-16,4.226,3.4750200000000007,74.39,258.50673780000005
2018-17,4.225,3.525075,74.03,260.96130225
2018-18,4.257,3.5688400000000002,76.564,273.24466576
2018-19,4.284,3.6799999999999997,78.75,289.79999999999995
2018-20,4.435,3.66148,78.76400000000001,288.39281072000006
2018-21,4.614,3.7285000000000004,76.81,286.38608500000004
2018-22,4.603,3.80396,75.962,288.95640952
2018-23,4.572,3.71552,75.692,281.23513984
2018-24,4.538,3.75942,74.752,281.02416383999997
2018-25,4.498,3.81776,77.148,294.53254847999995
2018-26,4.495,3.9091800000000005,77.39,302.5314402
2018-27,4.494,3.85668,76.022,293.19252696
2018-28,4.5,3.84668,72.50999999999999,278.9227668
2018-29,4.489,3.73742,73.852,276.01594184000004
2018-30,4.473,3.74022,73.654,275.48216388
2018-31,4.461,3.76646,73.112,275.37342351999996
2018-32,4.44,3.90206,71.818,280.23814508
2018-33,4.428999999999999,4.031879999999999,74.034,298.49620391999997
2018-34,4.446000000000001,4.12734,76.942,317.56579428
2018-35,4.525,4.1494,77.1925,320.3025595
2018-36,4.628,4.14786,78.488,325.55723567999996
2018-37,4.652,4.122199999999999,78.796,324.81287119999996
2018-38,4.696000000000001,4.051019999999999,81.77199999999999,331.2600074399999
2018-39,4.7,3.92072,84.96200000000002,333.1122126400001
2018-40,4.7219999999999995,3.7481250000000004,82.53799999999998,309.36274124999994
2018-41,4.725,3.7086200000000007,80.26199999999999,297.66125844
2018-42,4.723,3.6955799999999996,77.39,286.00093619999996
2018-43,4.709,3.68785,74.888,276.17571080000005
2018-44,4.658,3.73998,71.64,267.9321672
2018-45,4.614,3.7673749999999995,67.018,252.48193774999996
2018-46,4.553999999999999,3.78318,62.900000000000006,237.96202200000005
2018-47,4.505,3.8676399999999993,59.684000000000005,230.83622575999996
2018-48,4.402,3.8654200000000003,61.412,237.38317304
2018-49,4.365,3.89204,60.40999999999999,235.11813639999997
2018-50,4.349,3.8821800000000004,56.25599999999999,218.39591808
2018-51,4.343999999999999,3.903925,52.5775,205.2586166875
2019-00,4.33,3.7962333333333333,55.973333333333336,212.48783377777778
2019-01,4.297,3.70362,59.92999999999999,221.95794659999996
2019-02,4.258,3.73108,60.965999999999994,227.46902328
2019-03,4.245,3.77436,61.3425,231.52867830000002
2019-04,4.212,3.7076000000000002,61.507999999999996,228.0470608
2019-05,4.197,3.69726,62.182,229.90302132
2019-06,4.173,3.7369,63.672000000000004,237.9358968
2019-07,4.172,3.7323400000000007,66.92999999999999,249.80551620000003
2019-08,4.218,3.7483600000000004,65.49199999999999,245.48759311999999
2019-09,4.243,3.848333333333333,65.912,253.65134666666668
2019-10,4.294,3.8299200000000004,67.038,256.75017696000003
2019-11,4.319,3.81044,67.708,257.99727151999997
2019-12,4.362,3.90848,67.68199999999999,264.53374335999996
2019-13,4.3580000000000005,3.86168,69.486,268.33269648
2019-14,4.402,3.8524000000000003,71.16400000000002,274.1521936000001
2019-15,4.428,3.9053499999999994,71.6225,279.710930375
2019-16,4.504,3.94688,73.924,291.76915712000005
2019-17,4.505,3.9457750000000003,71.724,283.00676610000005
2019-18,4.566,3.9613799999999997,70.5,279.27729
2019-19,4.558,4.0132200000000005,71.614,287.40273708000007
2019-20,4.55,4.05798,70.31800000000001,285.34903764
2019-21,4.5489999999999995,3.9909400000000006,67.105,267.81202870000004
2019-22,4.52,3.8718200000000005,61.76800000000001,239.15457776000005
2019-23,4.4830000000000005,3.8620600000000005,61.574,237.80248244000003
2019-24,4.445,3.8614249999999997,62.910000000000004,242.92224675
2019-25,4.425,3.8382400000000003,65.538,251.55057312
2019-26,4.399,3.8269200000000003,63.877500000000005,244.45408230000004
2019-27,4.378,3.7713800000000006,65.704,247.79475152
2019-28,4.338,3.75144,63.778,239.25934032
2019-29,4.324,3.7635400000000003,63.424,238.69876096000002
2019-30,4.312,3.8092599999999996,63.198,240.73761348
2019-31,4.319,3.952759999999999,58.178,229.96367127999994
2019-32,4.3260000000000005,3.99734,59.24399999999999,236.81841095999997
2019-33,4.32,4.04436,59.866,242.11965576
2019-34,4.303,4.15036,60.029999999999994,249.14611079999997
2019-35,4.298,4.11932,60.3625,248.6524535
2019-36,4.31,4.0717,61.275999999999996,249.4974892
2019-37,4.317,4.117839999999999,65.16999999999999,268.35963279999993
2019-38,4.368,4.16616,62.982000000000006,262.39308912
2019-39,4.373,4.13044,58.68799999999999,242.40726271999995
2019-40,4.382,4.0937,58.90400000000001,241.13530480000006
2019-41,4.379,4.14538,59.36800000000001,246.10291984000006
2019-42,4.378,4.0618,60.70399999999999,246.56750719999997
2019-43,4.386,3.9944200000000003,61.138,244.21084996000002
2019-44,4.402,4.05156,62.326,252.51752856000002
2019-45,4.407,4.172225,62.438,260.50538455000003
2019-46,4.413,4.19516,62.622,262.70930952
2019-47,4.428,4.2388,63.6025,269.598277
2019-48,4.489,4.20168,62.504,262.62180672
2019-49,4.521,4.121879999999999,64.346,265.22649047999994
2019-50,4.553999999999999,4.06832,66.05800000000002,268.74508256000007
2019-51,4.555,4.066949999999999,67.41749999999999,274.18360162499994
2020-00,4.558,4.036149999999999,67.425,272.13741374999995
2020-01,4.558,4.07052,66.59400000000001,271.07220888000006
2020-02,4.586,4.15814,64.43199999999999,267.91727648
2020-03,4.593999999999999,4.18266,62.6325,261.97045245000004
2020-04,4.58,4.22922,59.017999999999994,249.60010595999995
2020-05,4.578,4.2565599999999995,54.61800000000001,232.48479408
2020-06,4.55,4.32462,55.34599999999999,239.35041851999998
2020-07,4.537,4.3624600000000004,58.67,255.94552820000004
2020-08,4.535,4.469733333333333,53.476,239.0234597333333
